Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household
30346,4914.0,3103.0,84879.0,57.0,1.15995115995116,3245.0,1.0457621656461489,2675.0,0.8620689655172413
30349,74590.0,27010.0,51736.0,10727.0,14.38128435447111,33776.0,1.2504998148833766,27730.0,1.0266567937800815
30350,39075.0,17106.0,68476.0,3336.0,8.53742802303263,21635.0,1.2647609026072724,18355.0,1.0730153162632994
30354,15680.0,6390.0,41299.0,4480.0,28.571428571428573,7116.0,1.1136150234741784,5110.0,0.7996870109546166
30360,15856.0,5286.0,73000.0,2867.0,18.081483350151363,7632.0,1.4438138479001135,6305.0,1.1927733636019675
30363,3773.0,2110.0,58702.0,1276.0,33.819241982507286,2100.0,0.995260663507109,1565.0,0.7417061611374408
30401,13740.0,5129.0,37837.0,2929.0,21.317321688500726,4828.0,0.9413140963150711,4070.0,0.7935270033144862
30410,1813.0,714.0,51667.0,322.0,17.76061776061776,787.0,1.1022408963585435,715.0,1.0014005602240896
30411,5333.0,1166.0,40938.0,1385.0,25.97037314832177,1753.0,1.5034305317324186,1640.0,1.4065180102915953
30412,65.0,29.0,-666666666.0,0.0,0.0,31.0,1.0689655172413792,30.0,1.0344827586206897
30413,1818.0,642.0,34583.0,358.0,19.691969196919693,582.0,0.9065420560747663,500.0,0.778816199376947
30415,6765.0,2722.0,53472.0,700.0,10.347376201034738,3169.0,1.1642174871418074,2855.0,1.0488611315209404
30417,10768.0,4071.0,43750.0,2568.0,23.84843982169391,4172.0,1.0248096290837632,3645.0,0.8953574060427414
30420,988.0,475.0,32083.0,233.0,23.582995951417004,331.0,0.6968421052631579,305.0,0.6421052631578947
30421,2723.0,1257.0,41534.0,501.0,18.398824825560045,993.0,0.7899761336515513,815.0,0.6483691328560064
30423,222.0,67.0,26042.0,133.0,59.909909909909906,48.0,0.7164179104477612,50.0,0.746268656716418
30425,1458.0,599.0,52091.0,210.0,14.40329218106996,732.0,1.2220367278797997,660.0,1.1018363939899833
30426,773.0,271.0,41349.0,93.0,12.03104786545925,261.0,0.9630996309963099,260.0,0.959409594095941
30427,12571.0,4215.0,49283.0,2037.0,16.203961498687455,3907.0,0.9269276393831554,3205.0,0.7603795966785291
30428,2815.0,743.0,32409.0,430.0,15.2753108348135,762.0,1.0255720053835802,710.0,0.955585464333782
30429,168.0,45.0,-666666666.0,63.0,37.5,30.0,0.6666666666666666,,
30434,5331.0,1843.0,27138.0,1253.0,23.50403301444382,1920.0,1.0417797069994574,1780.0,0.9658166033640803
30436,11879.0,4417.0,34129.0,3310.0,27.864298341611246,4101.0,0.9284582295675798,3690.0,0.8354086484038941
30438,24.0,17.0,-666666666.0,7.0,29.166666666666668,15.0,0.8823529411764706,,
30439,10819.0,4003.0,33986.0,3243.0,29.975043904242536,4210.0,1.0517112165875593,3790.0,0.946789907569323
30441,1689.0,695.0,38393.0,342.0,20.24866785079929,520.0,0.7482014388489209,500.0,0.7194244604316546
30442,7887.0,3008.0,27514.0,2534.0,32.128819576518325,2378.0,0.7905585106382979,2095.0,0.6964760638297872
30445,3851.0,1149.0,34018.0,740.0,19.215788106985197,1108.0,0.9643167972149695,960.0,0.835509138381201
30446,1055.0,360.0,38690.0,158.0,14.976303317535544,401.0,1.113888888888889,380.0,1.0555555555555556
30448,80.0,24.0,83333.0,0.0,0.0,25.0,1.0416666666666667,20.0,0.8333333333333334
30449,140.0,42.0,46786.0,37.0,26.428571428571427,52.0,1.2380952380952381,50.0,1.1904761904761905
30450,2170.0,847.0,33631.0,634.0,29.216589861751153,733.0,0.8654073199527745,660.0,0.7792207792207793
30451,42.0,18.0,-666666666.0,8.0,19.047619047619047,12.0,0.6666666666666666,,
30452,1576.0,625.0,43092.0,218.0,13.83248730964467,554.0,0.8864,510.0,0.816
30453,10936.0,2747.0,33570.0,2002.0,18.306510607168985,2282.0,0.8307244266472515,1910.0,0.6953039679650528
30454,866.0,256.0,34100.0,213.0,24.59584295612009,244.0,0.953125,225.0,0.87890625
30455,544.0,225.0,36042.0,57.0,10.477941176470589,183.0,0.8133333333333334,165.0,0.7333333333333333
30456,2099.0,804.0,35691.0,779.0,37.11291090995712,714.0,0.8880597014925373,665.0,0.8271144278606966
30457,5816.0,2169.0,32855.0,1388.0,23.86519944979367,1956.0,0.9017980636237898,1790.0,0.8252650991240202
30458,44329.0,15873.0,40011.0,13321.0,30.050305668975163,19081.0,1.202104202104202,16830.0,1.0602910602910602
30460,2119.0,0.0,-666666666.0,0.0,0.0,392.0,inf,230.0,inf
30461,13882.0,5467.0,58468.0,1872.0,13.485088603947558,6447.0,1.179257362355954,5920.0,1.0828608011706604
30464,122.0,28.0,49500.0,0.0,0.0,58.0,2.0714285714285716,40.0,1.4285714285714286
30467,12184.0,4470.0,40688.0,2753.0,22.59520682862771,4600.0,1.029082774049217,4200.0,0.9395973154362416
30470,337.0,147.0,21250.0,116.0,34.4213649851632,157.0,1.0680272108843538,140.0,0.9523809523809523
30471,4744.0,1708.0,32912.0,854.0,18.00168634064081,1661.0,0.9724824355971897,1535.0,0.8987119437939111
30473,2442.0,955.0,46289.0,278.0,11.384111384111383,971.0,1.0167539267015706,840.0,0.8795811518324608
30474,16913.0,6290.0,44101.0,3174.0,18.76662922012653,6822.0,1.0845786963434023,6250.0,0.9936406995230525
30475,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
30477,2805.0,1039.0,32422.0,547.0,19.500891265597147,993.0,0.9557266602502407,885.0,0.8517805582290664
30501,31127.0,9914.0,46912.0,7575.0,24.335785652327562,13968.0,1.40891668347791,10895.0,1.0989509784143636
30504,27202.0,8509.0,54386.0,5473.0,20.119844129108152,11419.0,1.3419908332353978,10220.0,1.2010812081325655
30506,43765.0,15373.0,78642.0,3317.0,7.5791157317491145,20205.0,1.3143173095687244,18930.0,1.2313796916672088
30507,30499.0,7957.0,52873.0,4638.0,15.207055969048165,13280.0,1.6689707176071384,12065.0,1.5162749780067866
30510,8488.0,2267.0,42701.0,1250.0,14.726672950047126,2804.0,1.2368769298632554,2590.0,1.1424790471989412
30511,3874.0,1279.0,47339.0,249.0,6.427465152297367,1549.0,1.2111024237685692,1450.0,1.1336982017200938
30512,21541.0,8955.0,51406.0,2858.0,13.267722018476395,7279.0,0.8128419877163596,6610.0,0.7381351200446677
30513,12108.0,4986.0,51111.0,1368.0,11.298315163528246,4076.0,0.8174889691135179,3625.0,0.7270356999598877
30516,2221.0,874.0,40144.0,341.0,15.353444394416929,799.0,0.914187643020595,755.0,0.8638443935926774
30517,15909.0,5213.0,91274.0,1302.0,8.18404676598152,7079.0,1.3579512756570113,6610.0,1.2679838864377517
30518,53780.0,16974.0,80839.0,4862.0,9.04053551506136,24172.0,1.4240603275597974,22025.0,1.297572758336279
30519,47685.0,14477.0,88493.0,1278.0,2.6800880780119534,21839.0,1.5085307729501969,20305.0,1.4025695931477515
30520,5774.0,1835.0,43594.0,1763.0,30.53342570142016,2167.0,1.1809264305177112,1985.0,1.0817438692098094
30521,5018.0,1781.0,44939.0,696.0,13.870067756078118,1940.0,1.0892756878158338,1810.0,1.0162829870859067
30522,987.0,449.0,49653.0,118.0,11.955420466058763,414.0,0.9220489977728286,340.0,0.7572383073496659
30523,12465.0,5017.0,52409.0,1363.0,10.93461692739671,5443.0,1.084911301574646,5065.0,1.0095674705999602
30525,7730.0,3212.0,40140.0,1359.0,17.58085381630013,3061.0,0.952988792029888,2665.0,0.8297011207970112
30527,4321.0,1562.0,57722.0,536.0,12.404535987040036,1875.0,1.2003841229193342,1745.0,1.117157490396927
30528,25280.0,9598.0,51559.0,2873.0,11.364715189873417,10288.0,1.071889977078558,9515.0,0.9913523650760575
30529,11358.0,4208.0,49883.0,1602.0,14.10459587955626,5040.0,1.1977186311787071,4495.0,1.068203422053232
30530,6887.0,2487.0,53518.0,1001.0,14.53463046319152,2611.0,1.049859268194612,2375.0,0.9549658222758344
30531,10924.0,3702.0,53920.0,2276.0,20.834859025997805,4293.0,1.159643435980551,3675.0,0.9927066450567261
30533,27113.0,9634.0,52280.0,3886.0,14.332607974034596,12537.0,1.3013286277766245,11520.0,1.1957649989620096
30534,29530.0,10677.0,64571.0,2715.0,9.194039959363359,13098.0,1.2267490868221411,12150.0,1.137960101152009
30535,7984.0,2901.0,43244.0,1477.0,18.499498997995993,3058.0,1.0541192692175112,2825.0,0.973802137194071
30536,8864.0,3466.0,54544.0,1132.0,12.770758122743683,3524.0,1.016733987305251,3060.0,0.8828620888632429
30537,1552.0,617.0,52929.0,193.0,12.435567010309278,458.0,0.7423014586709886,405.0,0.6564019448946515
30538,3404.0,1191.0,47489.0,247.0,7.256169212690952,1346.0,1.1301427371956339,1215.0,1.0201511335012594
30540,19634.0,7632.0,50750.0,3659.0,18.63603952327595,7888.0,1.0335429769392033,6565.0,0.8601939203354297
30541,1498.0,598.0,46800.0,251.0,16.755674232309747,503.0,0.8411371237458194,445.0,0.7441471571906354
30542,37185.0,12449.0,78105.0,2876.0,7.734301465644749,17450.0,1.4017190135753876,16285.0,1.3081371997750824
30543,4570.0,1357.0,57917.0,469.0,10.262582056892779,1919.0,1.4141488577745025,1675.0,1.234340456890199
30545,929.0,419.0,44922.0,78.0,8.396124865446717,340.0,0.8114558472553699,285.0,0.6801909307875895
30546,7199.0,3291.0,50245.0,934.0,12.974024170023615,2570.0,0.7809176542084473,2350.0,0.7140686721361288
30547,3057.0,1151.0,54063.0,381.0,12.463199214916585,1483.0,1.2884448305821026,1315.0,1.1424847958297133
30548,19796.0,6877.0,90064.0,1187.0,5.996160840573853,8125.0,1.1814744801512287,7640.0,1.1109495419514324
30549,25530.0,8535.0,68236.0,2269.0,8.887583235409322,10476.0,1.2274165202108962,9780.0,1.1458699472759226
30552,1741.0,680.0,44239.0,361.0,20.73520964962665,524.0,0.7705882352941177,460.0,0.6764705882352942
30553,8009.0,3326.0,53067.0,1420.0,17.730053689599202,3200.0,0.9621166566446182,2975.0,0.8944678292242935
30554,8126.0,2872.0,55238.0,887.0,10.915579620969726,3422.0,1.1915041782729805,3150.0,1.0967966573816157
30555,2400.0,964.0,34839.0,368.0,15.333333333333334,814.0,0.8443983402489627,785.0,0.8143153526970954
30557,5076.0,2000.0,50663.0,856.0,16.86367218282112,1915.0,0.9575,1820.0,0.91
30558,5322.0,1829.0,41208.0,1109.0,20.838030815482902,2015.0,1.1016949152542372,1820.0,0.9950792782941498
30559,4740.0,1985.0,41817.0,700.0,14.767932489451477,1620.0,0.8161209068010076,1485.0,0.7481108312342569
30560,4772.0,1991.0,46418.0,635.0,13.306789606035206,1588.0,0.7975891511803114,1395.0,0.700652938221999
30562,1326.0,491.0,33527.0,357.0,26.923076923076923,362.0,0.7372708757637475,270.0,0.5498981670061099
30563,5973.0,1949.0,63290.0,445.0,7.4501925330654615,2565.0,1.3160595177013854,2305.0,1.1826577732170345
30564,3844.0,1465.0,53673.0,530.0,13.787721123829344,1627.0,1.110580204778157,1440.0,0.9829351535836177
30565,4614.0,1705.0,49280.0,434.0,9.4061551798873,2053.0,1.2041055718475073,1885.0,1.1055718475073313
30566,7710.0,2655.0,55313.0,1311.0,17.003891050583658,3755.0,1.4143126177024483,3370.0,1.2693032015065913
30567,3820.0,1241.0,59196.0,518.0,13.56020942408377,1385.0,1.1160354552780016,1290.0,1.039484286865431
30568,1348.0,594.0,36818.0,164.0,12.166172106824925,533.0,0.8973063973063973,455.0,0.765993265993266
30571,3459.0,1767.0,58420.0,195.0,5.637467476149176,1304.0,0.7379739671760045,1225.0,0.6932654216185625
30572,864.0,449.0,40380.0,141.0,16.319444444444443,170.0,0.37861915367483295,150.0,0.33407572383073497
30573,46.0,24.0,-666666666.0,0.0,0.0,17.0,0.7083333333333334,,
30575,1800.0,556.0,53856.0,48.0,2.6666666666666665,714.0,1.2841726618705036,630.0,1.1330935251798562
30576,2574.0,915.0,46250.0,458.0,17.793317793317794,823.0,0.8994535519125683,740.0,0.8087431693989071
30577,20814.0,7639.0,45813.0,2791.0,13.409243778226195,8140.0,1.0655845005890823,7485.0,0.9798402932320984
30581,141.0,33.0,-666666666.0,40.0,28.368794326241133,9.0,0.2727272727272727,,
30582,4998.0,1846.0,45845.0,785.0,15.706282513005203,1846.0,1.0,1530.0,0.828819068255688
30601,24267.0,9637.0,25412.0,9910.0,40.8373511352866,9741.0,1.0107917401681021,7680.0,0.7969285047213863
30602,2952.0,0.0,-666666666.0,0.0,0.0,486.0,inf,220.0,inf
30605,41593.0,16649.0,37063.0,11367.0,27.329117880412568,19423.0,1.166616613610427,15710.0,0.943600216229203
30606,45457.0,18389.0,51615.0,10612.0,23.345139362474427,21403.0,1.1639023329164173,18160.0,0.9875469030398608
30607,10474.0,3657.0,52033.0,2295.0,21.91139965629177,4743.0,1.2969647251845775,4225.0,1.1553185671315285
30609,2308.0,0.0,-666666666.0,0.0,0.0,445.0,inf,150.0,inf
30619,1141.0,533.0,56615.0,183.0,16.038562664329536,549.0,1.0300187617260788,475.0,0.8911819887429644
30620,14228.0,4767.0,67332.0,1120.0,7.871802080404835,6481.0,1.3595552758548353,6200.0,1.3006083490664988
30621,5300.0,1816.0,102083.0,247.0,4.660377358490566,2344.0,1.2907488986784141,2170.0,1.1949339207048457
30622,11846.0,4720.0,66868.0,834.0,7.040351173391862,5102.0,1.0809322033898305,4720.0,1.0
30623,67.0,29.0,80139.0,2.0,2.985074626865672,40.0,1.3793103448275863,35.0,1.206896551724138
30624,3273.0,1082.0,40671.0,704.0,21.509318667888788,1111.0,1.0268022181146026,1000.0,0.9242144177449169
30625,2327.0,929.0,67656.0,179.0,7.6923076923076925,1015.0,1.0925726587728741,895.0,0.9634015069967707
30627,2418.0,973.0,40129.0,623.0,25.76509511993383,947.0,0.9732785200411099,850.0,0.8735868448098664
30628,7391.0,2399.0,65051.0,966.0,13.06994993911514,3205.0,1.3359733222175907,2855.0,1.1900791996665276
30629,4832.0,1820.0,48514.0,919.0,19.019039735099337,1831.0,1.006043956043956,1675.0,0.9203296703296703
30630,2285.0,953.0,41934.0,219.0,9.584245076586432,907.0,0.9517313746065058,885.0,0.9286463798530955
30631,1623.0,584.0,36848.0,353.0,21.74984596426371,559.0,0.9571917808219178,485.0,0.8304794520547946
30633,8979.0,3145.0,52594.0,1861.0,20.726138768236996,3594.0,1.1427662957074722,3115.0,0.9904610492845787
30634,1949.0,771.0,36899.0,414.0,21.24166239096973,661.0,0.8573281452658884,585.0,0.7587548638132295
30635,14996.0,6054.0,38864.0,3123.0,20.825553480928246,6116.0,1.0102411628675256,5515.0,0.9109679550710275
30641,1882.0,812.0,50556.0,220.0,11.689691817215728,958.0,1.1798029556650247,875.0,1.0775862068965518
30642,12392.0,5228.0,58504.0,2300.0,18.56036152356359,4083.0,0.7809869931140015,3755.0,0.718247895944912
30643,15166.0,5810.0,40602.0,1899.0,12.521429513385204,5341.0,0.9192771084337349,5020.0,0.8640275387263339
30646,6945.0,2777.0,50377.0,1065.0,15.334773218142548,3185.0,1.1469211379186173,2940.0,1.0586964350018004
30648,3003.0,1151.0,41452.0,282.0,9.390609390609391,1294.0,1.1242397914856646,1135.0,0.9860990443092963
30650,12020.0,4542.0,66163.0,702.0,5.840266222961731,5005.0,1.101937472479084,4430.0,0.9753412593571114
30655,26516.0,9255.0,49722.0,4594.0,17.325388444712626,10431.0,1.127066450567261,9130.0,0.9864937871420854
30656,15284.0,5428.0,64711.0,1708.0,11.175085056267992,6862.0,1.2641857037582904,6245.0,1.1505158437730287
30660,1270.0,374.0,41667.0,360.0,28.346456692913385,413.0,1.1042780748663101,375.0,1.0026737967914439
30662,8941.0,3350.0,36374.0,2084.0,23.308354770159937,3287.0,0.9811940298507462,2885.0,0.8611940298507462
30663,3255.0,1171.0,50189.0,712.0,21.874039938556066,1258.0,1.0742954739538855,1135.0,0.9692570452604612
30664,19.0,15.0,45313.0,0.0,0.0,10.0,0.6666666666666666,,
30665,77.0,27.0,22813.0,24.0,31.16883116883117,25.0,0.9259259259259259,25.0,0.9259259259259259
30666,10876.0,3439.0,65089.0,878.0,8.0728208900331,4694.0,1.3649316661820297,4375.0,1.2721721430648445
30667,855.0,318.0,66250.0,85.0,9.941520467836257,354.0,1.1132075471698113,345.0,1.0849056603773586
30668,1650.0,766.0,39167.0,296.0,17.939393939393938,689.0,0.8994778067885117,640.0,0.835509138381201
30669,3263.0,1284.0,31864.0,815.0,24.977015016855653,1173.0,0.9135514018691588,1120.0,0.8722741433021807
30673,7180.0,2989.0,38150.0,1724.0,24.011142061281337,2910.0,0.9735697557711609,2695.0,0.9016393442622951
30677,18450.0,6783.0,81800.0,911.0,4.937669376693767,8874.0,1.3082706766917294,8185.0,1.2066932035972284
30678,1383.0,531.0,60481.0,240.0,17.35357917570499,489.0,0.9209039548022598,455.0,0.8568738229755178
30680,44800.0,14828.0,59361.0,6392.0,14.267857142857142,20010.0,1.34947396816833,18100.0,1.220663609387645
30683,6866.0,2713.0,47062.0,1025.0,14.928633847946402,3120.0,1.1500184297825287,2765.0,1.0191669738297089
30701,40974.0,14378.0,46254.0,6965.0,16.998584468199347,17976.0,1.2502434274586174,15890.0,1.1051606621226875
30705,34031.0,12081.0,49395.0,5437.0,15.97660956187006,14509.0,1.200976740336065,13640.0,1.129045608807218
30707,16593.0,6323.0,55321.0,1876.0,11.305972397999156,7596.0,1.201328483314882,6970.0,1.1023248458010437
30708,241.0,95.0,117684.0,23.0,9.54356846473029,148.0,1.5578947368421052,135.0,1.4210526315789473
30710,7158.0,2406.0,66208.0,1029.0,14.375523889354568,3018.0,1.254364089775561,2885.0,1.1990856192851205
30711,3332.0,1381.0,44811.0,482.0,14.465786314525811,1599.0,1.157856625633599,1515.0,1.0970311368573498
30720,27414.0,9286.0,52048.0,4049.0,14.769825636536076,12120.0,1.305190609519707,11125.0,1.1980400603058368
30721,53960.0,18082.0,42401.0,9780.0,18.124536693847293,23921.0,1.3229178188253512,21550.0,1.191792943258489
30725,4442.0,1557.0,51557.0,328.0,7.384061233678524,1782.0,1.1445086705202312,1585.0,1.0179833012202955
30726,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
30728,20426.0,7582.0,41478.0,3764.0,18.42749436992069,8225.0,1.08480611975732,7610.0,1.0036929570034292
30730,1711.0,701.0,41708.0,255.0,14.903565166569258,663.0,0.9457917261055635,630.0,0.8987161198288159
30731,2314.0,991.0,41848.0,413.0,17.847882454624028,1034.0,1.043390514631685,950.0,0.958627648839556
30733,2027.0,752.0,34167.0,549.0,27.084361124814997,643.0,0.8550531914893617,610.0,0.8111702127659575
30734,3608.0,1339.0,45721.0,1069.0,29.62860310421286,1395.0,1.0418222554144885,1335.0,0.9970126960418223
30735,6719.0,2389.0,46930.0,847.0,12.606042565858015,2830.0,1.1845960652992884,2510.0,1.050648807032231
30736,42604.0,15497.0,66044.0,2899.0,6.804525396676368,19701.0,1.2712783119313416,18630.0,1.2021681615796607
30738,3697.0,1589.0,47342.0,143.0,3.8680010819583446,1497.0,0.9421019509125236,1375.0,0.8653241032095658
30739,7237.0,2304.0,64427.0,576.0,7.959099074202017,2878.0,1.2491319444444444,2695.0,1.1697048611111112
30740,8428.0,3275.0,56440.0,759.0,9.005695301376365,3788.0,1.1566412213740458,3515.0,1.0732824427480916
30741,28520.0,11545.0,39051.0,5541.0,19.428471248246844,11421.0,0.9892594196621914,10465.0,0.9064530099610221
30742,7882.0,2987.0,44710.0,1289.0,16.353717330626743,3157.0,1.0569132909273518,2955.0,0.9892869099430867
30746,1025.0,465.0,47426.0,278.0,27.121951219512194,463.0,0.9956989247311828,430.0,0.9247311827956989
30747,15902.0,5745.0,35402.0,2709.0,17.03559300716891,5103.0,0.8882506527415144,4645.0,0.8085291557876414
30750,4558.0,1268.0,69531.0,408.0,8.95129442738043,1961.0,1.5465299684542586,1495.0,1.1790220820189274
30751,46.0,20.0,-666666666.0,0.0,0.0,20.0,1.0,,
30752,8616.0,3517.0,41150.0,1176.0,13.649025069637883,3672.0,1.044071651976116,3455.0,0.9823713392095536
30753,6873.0,2496.0,37946.0,1291.0,18.78364615160774,2835.0,1.1358173076923077,2610.0,1.0456730769230769
30755,9784.0,3501.0,52257.0,1489.0,15.218724448078495,3942.0,1.1259640102827764,3670.0,1.048271922307912
30756,143.0,71.0,18597.0,0.0,0.0,53.0,0.7464788732394366,,
30757,2061.0,891.0,33935.0,365.0,17.709849587578844,625.0,0.7014590347923682,535.0,0.6004489337822672
30802,6173.0,1814.0,70106.0,419.0,6.787623521788434,2286.0,1.2601984564498345,2095.0,1.1549062844542448
30803,988.0,298.0,48500.0,220.0,22.267206477732792,339.0,1.1375838926174497,310.0,1.0402684563758389
30805,2408.0,896.0,40556.0,340.0,14.119601328903654,915.0,1.0212053571428572,835.0,0.9319196428571429
30807,83.0,38.0,36250.0,10.0,12.048192771084338,41.0,1.0789473684210527,35.0,0.9210526315789473
30808,4157.0,1473.0,46173.0,811.0,19.509261486649027,1531.0,1.0393754243041413,1470.0,0.9979633401221996
30809,48525.0,14686.0,107531.0,2721.0,5.60741885625966,21276.0,1.4487266784692905,20065.0,1.3662671932452677
30810,2049.0,746.0,51346.0,366.0,17.86237188872621,871.0,1.1675603217158177,830.0,1.1126005361930296
30812,413.0,0.0,-666666666.0,40.0,9.685230024213075,4.0,inf,,
30813,44459.0,13524.0,77253.0,3155.0,7.096425920511033,21125.0,1.5620378586217096,19480.0,1.440402247855664
30814,8673.0,2692.0,60000.0,1394.0,16.07286982589646,3310.0,1.2295690936106984,3145.0,1.1682763744427935
30815,41629.0,14163.0,52793.0,6600.0,15.854332316414038,18336.0,1.2946409658970557,16900.0,1.1932500176516274
30816,1895.0,794.0,52174.0,230.0,12.137203166226913,758.0,0.9546599496221663,690.0,0.8690176322418136
30817,7747.0,3384.0,39690.0,1523.0,19.659222925003228,3091.0,0.9134160756501182,2900.0,0.8569739952718676
30818,648.0,241.0,75598.0,78.0,12.037037037037036,284.0,1.1784232365145229,265.0,1.099585062240664
30820,1032.0,415.0,36926.0,193.0,18.7015503875969,394.0,0.9493975903614458,355.0,0.8554216867469879
30821,884.0,376.0,46667.0,223.0,25.226244343891402,283.0,0.7526595744680851,275.0,0.7313829787234043
30822,600.0,287.0,24713.0,147.0,24.5,326.0,1.1358885017421603,315.0,1.0975609756097562
30823,1469.0,479.0,37552.0,261.0,17.76718856364874,681.0,1.4217118997912317,640.0,1.336116910229645
30824,17266.0,6642.0,40646.0,4251.0,24.62064172361867,6612.0,0.995483288166215,6215.0,0.9357121348991267
30828,4052.0,1717.0,35562.0,1160.0,28.627838104639682,1606.0,0.9353523587652883,1480.0,0.8619685497961561
30830,13927.0,4903.0,44094.0,3496.0,25.10231923601637,5657.0,1.153783397919641,5325.0,1.086069753212319
30833,3589.0,1465.0,34426.0,1265.0,35.24658679297855,1396.0,0.952901023890785,1195.0,0.8156996587030717
30901,16338.0,6220.0,21273.0,6667.0,40.80670828742808,4722.0,0.7591639871382637,3500.0,0.5627009646302251
30903,791.0,302.0,31348.0,176.0,22.25031605562579,296.0,0.9801324503311258,295.0,0.9768211920529801
30904,25175.0,10041.0,34013.0,6729.0,26.728897715988083,10486.0,1.0443182949905387,8560.0,0.8525047306045215
30905,7869.0,935.0,52422.0,427.0,5.426356589147287,4805.0,5.13903743315508,2205.0,2.358288770053476
30906,59609.0,19588.0,37536.0,16389.0,27.49417034340452,22085.0,1.1274760057177864,19625.0,1.0018889115785174
30907,52252.0,18140.0,69289.0,4637.0,8.87430146214499,24648.0,1.3587651598676957,23260.0,1.2822491730981256
30909,41261.0,16787.0,52247.0,5908.0,14.318605947504908,19781.0,1.1783522964198487,18120.0,1.079406683743373
30912,183.0,0.0,-666666666.0,0.0,0.0,1.0,inf,,
31001,4547.0,900.0,32105.0,811.0,17.835935781834177,768.0,0.8533333333333334,700.0,0.7777777777777778
31002,3065.0,1014.0,32097.0,1066.0,34.77977161500816,1173.0,1.1568047337278107,1025.0,1.0108481262327416
31003,87.0,37.0,38125.0,6.0,6.896551724137931,44.0,1.1891891891891893,35.0,0.9459459459459459
31005,17961.0,6150.0,83219.0,1895.0,10.550637492344524,8183.0,1.330569105691057,7585.0,1.2333333333333334
31006,4411.0,1952.0,30000.0,1071.0,24.280208569485378,1771.0,0.9072745901639344,1615.0,0.8273565573770492
31007,1070.0,430.0,37604.0,158.0,14.766355140186915,337.0,0.7837209302325582,290.0,0.6744186046511628
31008,18046.0,7119.0,59011.0,2874.0,15.92596697329048,7566.0,1.0627897176569743,7085.0,0.9952240483213934
31009,1260.0,483.0,28681.0,272.0,21.58730158730159,407.0,0.8426501035196687,390.0,0.8074534161490683
31011,902.0,383.0,65339.0,103.0,11.419068736141908,329.0,0.8590078328981723,300.0,0.783289817232376
31012,2963.0,495.0,30089.0,455.0,15.356058049274385,520.0,1.0505050505050506,480.0,0.9696969696969697
31014,13180.0,4316.0,45435.0,2190.0,16.61608497723824,4546.0,1.0532900834105654,4290.0,0.9939759036144579
31015,21466.0,8044.0,35444.0,6869.0,31.999440976427838,8064.0,1.0024863252113376,7220.0,0.8975634012928891
31016,2167.0,607.0,43897.0,487.0,22.473465620673743,710.0,1.1696869851729819,665.0,1.0955518945634266
31017,1984.0,696.0,48421.0,218.0,10.987903225806452,760.0,1.0919540229885059,710.0,1.0201149425287357
31018,2673.0,463.0,41705.0,197.0,7.3699962588851475,460.0,0.9935205183585313,400.0,0.8639308855291576
31019,2156.0,819.0,36899.0,455.0,21.103896103896105,823.0,1.0048840048840049,740.0,0.9035409035409036
31020,1580.0,726.0,26649.0,317.0,20.063291139240505,444.0,0.6115702479338843,420.0,0.5785123966942148
31021,27976.0,9980.0,40081.0,7343.0,26.247497855304548,10078.0,1.0098196392785572,9370.0,0.938877755511022
31022,1801.0,624.0,48295.0,293.0,16.268739589117157,751.0,1.203525641025641,710.0,1.1378205128205128
31023,14315.0,5531.0,38891.0,2954.0,20.635696821515893,5582.0,1.0092207557403725,4950.0,0.8949557042126198
31024,20626.0,8406.0,51319.0,3418.0,16.5713177542907,8259.0,0.9825124910778016,7515.0,0.8940042826552462
31025,879.0,372.0,80833.0,0.0,0.0,478.0,1.2849462365591398,460.0,1.2365591397849462
31027,8803.0,3364.0,35917.0,2751.0,31.25070998523231,2897.0,0.8611771700356718,2570.0,0.7639714625445898
31028,6406.0,2398.0,57117.0,838.0,13.081486106774898,2708.0,1.1292743953294413,2480.0,1.0341951626355297
31029,16322.0,5613.0,53498.0,2365.0,14.489645876730792,6650.0,1.1847496882237663,6075.0,1.0823089257081775
31030,17926.0,6322.0,35184.0,4017.0,22.408791699207853,6065.0,0.9593483074976273,5055.0,0.7995887377412211
31031,6780.0,2446.0,34741.0,1501.0,22.13864306784661,2506.0,1.0245298446443172,2350.0,0.9607522485690924
31032,15580.0,5542.0,60559.0,2006.0,12.875481386392812,6594.0,1.1898231685312162,6165.0,1.112414290869722
31033,1937.0,721.0,62348.0,339.0,17.501290655653072,893.0,1.2385575589459084,820.0,1.1373092926490984
31035,1098.0,408.0,43864.0,192.0,17.48633879781421,418.0,1.0245098039215685,400.0,0.9803921568627451
31036,12077.0,3965.0,47531.0,2419.0,20.02980872733295,4019.0,1.0136191677175284,3660.0,0.9230769230769231
31037,3838.0,1074.0,31170.0,670.0,17.457008858780615,983.0,0.9152700186219739,895.0,0.8333333333333334
31038,458.0,198.0,53750.0,9.0,1.965065502183406,232.0,1.1717171717171717,225.0,1.1363636363636365
31039,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
31041,623.0,273.0,24934.0,139.0,22.31139646869984,164.0,0.6007326007326007,145.0,0.5311355311355311
